Time,AQI,PM2.5,PM10,SO2,NO2,O3,O3_8h,CO,AT,ATM,WDIR,WFS,PRCP,RH,AQI.1
2020/6/6 22:00,62.0,35.0,73.0,7.0,51.0,82.0,103.0,0.55,20.0,172.0,180.0,2.0,0.0,52.0,62.0
2020/6/6 22:00,62.0,35.0,73.0,7.0,51.0,82.0,103.0,0.55,20.0,172.0,180.0,2.0,0.0,52.0,62.0
2020/6/6 23:00,63.0,33.0,76.0,9.0,52.0,73.0,100.0,0.73,20.0,152.0,135.0,2.0,0.0,60.0,63.0
2020/6/6 23:00,63.0,33.0,76.0,9.0,52.0,73.0,100.0,0.73,20.0,152.0,135.0,2.0,0.0,60.0,65.0
2020/6/7 0:00,63.0,33.0,76.0,9.0,57.0,61.0,94.0,0.73,19.0,57.0,45.0,1.0,0.0,57.0,63.0
2020/6/7 0:00,63.0,33.0,76.0,9.0,57.0,61.0,94.0,0.73,19.0,57.0,45.0,1.0,0.0,67.0,61.5
2020/6/7 1:00,60.0,33.0,69.0,8.0,55.0,60.0,60.0,0.65,19.0,45.0,45.0,1.0,0.0,71.0,60.0
2020/6/7 2:00,60.0,33.0,70.0,8.0,54.0,57.0,58.0,0.63,19.0,156.0,135.0,2.0,0.0,68.0,60.0
2020/6/7 3:00,61.0,31.0,72.0,8.0,54.0,55.0,57.0,0.6,18.5,34.0,45.0,1.0,0.0,71.0,61.0
2020/6/7 4:00,59.0,33.0,68.0,9.0,48.0,57.0,57.0,0.6,18.0,320.0,315.0,1.0,0.0,74.0,59.0
2020/6/7 5:00,57.0,32.0,64.0,9.0,46.0,57.0,57.0,0.57,17.0,191.0,180.0,1.0,0.0,75.0,57.0
2020/6/7 6:00,64.0,34.0,77.0,9.0,56.0,42.0,55.0,0.58,16.0,204.0,225.0,1.0,0.0,76.0,60.5
2020/6/7 6:00,64.0,34.0,77.0,9.0,56.0,42.0,55.0,0.58,16.0,204.0,225.0,1.0,0.0,76.0,64.0
2020/6/7 6:00,64.0,34.0,77.0,9.0,56.0,42.0,55.0,0.58,16.5,204.0,225.0,1.0,0.0,76.5,64.0
2020/6/7 7:00,68.0,35.0,85.0,10.0,56.0,40.0,53.0,0.68,17.0,298.0,315.0,1.0,0.0,77.0,67.0
2020/6/7 8:00,71.0,36.0,92.0,13.0,53.0,46.0,52.0,0.8,19.0,111.0,90.0,1.0,0.0,71.0,71.0
2020/6/7 9:00,68.0,34.0,85.0,13.0,51.0,60.0,52.0,0.8,21.0,294.0,315.0,1.0,0.0,54.0,68.0
2020/6/7 10:00,64.0,33.0,77.0,14.0,51.0,85.0,55.0,0.92,23.0,182.0,180.0,1.0,0.0,47.0,64.0
2020/6/7 11:00,59.0,35.0,67.0,14.0,41.0,118.0,63.0,1.0,24.0,159.0,180.0,2.0,0.0,41.0,59.0
2020/6/7 12:00,56.0,34.0,62.0,12.0,27.0,129.0,72.0,0.82,25.0,1.0,360.0,2.0,0.0,35.0,57.5
2020/6/7 12:00,56.0,34.0,62.0,12.0,27.0,129.0,72.0,0.82,25.0,1.0,360.0,2.0,0.0,35.0,56.0
2020/6/7 12:00,56.0,34.0,62.0,12.0,27.0,129.0,72.0,0.82,25.0,1.0,360.0,2.0,0.0,35.0,56.0
2020/6/7 13:00,63.0,33.0,76.0,17.0,18.0,131.0,81.0,0.55,27.0,278.0,270.0,2.0,0.0,30.0,63.0
2020/6/7 13:00,63.0,33.0,76.0,17.0,18.0,131.0,81.0,0.55,27.0,278.0,270.0,2.0,0.0,30.0,63.0
2020/6/7 14:00,88.0,32.0,125.0,10.0,13.0,125.0,92.0,0.45,26.0,295.0,315.0,2.0,0.0,29.0,87.0
2020/6/7 14:00,88.0,32.0,125.0,10.0,13.0,125.0,92.0,0.45,26.0,295.0,315.0,2.0,0.0,29.0,87.0
2020/6/7 15:00,113.0,44.0,131.33333333333334,7.0,14.0,115.0,101.0,0.33,26.0,283.0,270.0,2.0,0.0,24.0,113.0
2020/6/7 15:00,113.0,44.0,137.66666666666666,7.0,14.0,115.0,101.0,0.33,26.0,283.0,270.0,2.0,0.0,24.0,113.0
2020/6/7 16:00,97.0,48.0,144.0,7.0,18.0,110.0,109.0,0.37,24.0,270.5,270.0,2.0,0.05,25.5,108.5
2020/6/7 17:00,104.0,46.0,157.0,6.0,19.0,109.0,115.0,0.4,22.0,258.0,270.0,2.0,0.1,27.0,104.0
2020/6/7 17:00,104.0,46.0,157.0,6.0,19.0,109.0,115.0,0.4,22.0,258.0,270.0,2.0,0.1,27.0,104.0
2020/6/7 18:00,105.0,43.0,159.0,5.0,17.0,102.0,118.0,0.55,22.0,295.0,315.0,2.0,0.4,31.0,105.0
2020/6/7 18:00,105.0,43.0,159.0,5.0,17.0,102.0,118.0,0.55,22.0,295.0,315.0,2.0,0.4,31.0,105.0
2020/6/7 18:00,105.0,43.0,159.0,5.0,17.0,102.0,118.0,0.55,22.0,295.0,315.0,2.0,0.4,31.0,105.0
2020/6/7 19:00,112.0,50.0,152.33333333333334,6.0,15.0,98.0,115.0,0.37,21.0,287.0,270.0,2.0,0.0,33.0,112.0
2020/6/7 19:00,112.0,50.0,145.66666666666666,6.0,15.0,98.0,115.0,0.37,21.0,287.0,270.0,2.0,0.0,33.0,112.0
2020/6/7 20:00,95.0,48.0,139.0,5.0,13.0,97.0,111.0,0.37,20.0,351.0,360.0,2.0,0.0,29.0,95.0
2020/6/7 20:00,95.0,48.0,139.0,5.0,13.0,97.0,111.0,0.37,20.0,351.0,360.0,2.0,0.0,29.0,95.0
2020/6/7 21:00,85.0,46.0,119.0,6.0,14.0,92.0,106.0,0.55,19.0,312.0,315.0,2.0,0.0,32.0,85.0
2020/6/7 21:00,85.0,46.0,119.0,6.0,14.0,92.0,106.0,0.55,19.0,312.0,315.0,2.0,0.0,32.0,85.0
2020/6/7 22:00,82.0,43.0,114.0,6.0,15.0,91.0,102.0,0.33,18.0,6.0,360.0,2.0,0.0,35.0,82.0
2020/6/7 22:00,82.0,43.0,114.0,6.0,15.0,91.0,102.0,0.33,18.0,6.0,360.0,2.0,0.0,35.0,82.0
2020/6/7 23:00,76.0,43.0,101.0,6.0,10.0,96.0,99.0,0.45,17.0,12.0,360.0,2.0,0.0,46.0,76.0
2020/6/7 23:00,76.0,43.0,101.0,6.0,10.0,96.0,99.0,0.45,17.0,12.0,360.0,2.0,0.0,46.0,63.0
2020/6/7 23:00,76.0,43.0,101.0,6.0,10.0,96.0,99.0,0.45,17.0,12.0,360.0,2.0,0.0,46.0,76.0
2020/6/8 0:00,68.0,43.0,85.0,5.0,10.0,93.0,97.0,0.33,12.0,330.0,315.0,2.0,0.0,71.0,72.0
2020/6/8 0:00,68.0,43.0,85.0,5.0,10.0,93.0,97.0,0.33,12.0,330.0,315.0,2.0,0.0,71.0,68.0
2020/6/8 0:00,68.0,43.0,85.0,5.0,10.0,93.0,97.0,0.33,12.0,330.0,315.0,2.0,0.0,71.0,68.0
2020/6/8 1:00,55.0,39.0,60.0,5.0,14.0,81.0,81.0,0.38,12.0,315.0,315.0,2.0,0.6,81.0,63.666666666666664
2020/6/8 1:00,55.0,39.0,60.0,5.0,14.0,81.0,81.0,0.38,12.0,315.0,315.0,2.0,0.6,81.0,59.333333333333336
2020/6/8 2:00,55.0,33.0,60.0,5.0,19.0,71.0,76.0,0.4,11.0,308.0,315.0,2.0,0.0,82.0,55.0
2020/6/8 2:00,55.0,33.0,60.0,5.0,19.0,71.0,76.0,0.4,11.0,308.0,315.0,2.0,0.0,82.0,55.0
2020/6/8 3:00,52.0,31.0,53.0,5.0,17.0,68.0,73.0,0.38,12.0,59.0,45.0,1.0,0.0,84.0,52.0
2020/6/8 3:00,52.0,31.0,53.0,5.0,17.0,68.0,73.0,0.38,12.0,59.0,45.0,1.0,0.0,84.0,52.0
2020/6/8 4:00,47.0,23.0,47.0,5.0,13.0,67.0,71.0,0.43,11.0,319.0,315.0,2.0,0.1,84.0,46.0
2020/6/8 4:00,47.0,23.0,47.0,5.0,13.0,67.0,71.0,0.43,11.0,319.0,315.0,2.0,0.1,84.0,46.0
2020/6/8 5:00,41.0,22.0,41.0,5.0,13.0,64.0,70.0,0.47,10.0,327.0,315.0,2.0,0.1,84.0,41.0
2020/6/8 5:00,41.0,22.0,41.0,5.0,13.0,64.0,70.0,0.47,10.0,327.0,315.0,2.0,0.1,84.0,41.0
2020/6/8 6:00,33.0,21.0,33.0,5.0,14.0,62.0,69.0,0.47,11.0,40.0,45.0,1.0,0.0,91.0,33.0
2020/6/8 6:00,33.0,21.0,33.0,5.0,14.0,62.0,69.0,0.47,11.0,40.0,45.0,1.0,0.0,91.0,33.0
2020/6/8 6:00,33.0,21.0,33.0,5.0,14.0,62.0,69.0,0.47,11.0,40.0,45.0,1.0,0.0,91.0,33.0
2020/6/8 7:00,33.0,21.0,33.0,5.0,20.0,56.0,67.0,0.57,11.0,354.0,360.0,1.0,0.0,87.0,32.0
2020/6/8 7:00,33.0,21.0,33.0,5.0,20.0,56.0,67.0,0.57,11.0,354.0,360.0,1.0,0.0,87.0,32.0
2020/6/8 8:00,39.0,23.0,39.0,5.0,27.0,55.0,65.0,0.57,13.0,346.0,360.0,2.0,0.0,80.0,38.0
2020/6/8 8:00,39.0,23.0,39.0,5.0,27.0,55.0,65.0,0.57,13.0,346.0,360.0,2.0,0.0,80.0,38.0
2020/6/8 9:00,39.0,19.0,39.0,6.0,25.0,65.0,63.0,0.6,14.0,340.0,360.0,1.0,0.0,72.0,39.0
2020/6/8 9:00,39.0,19.0,39.0,6.0,25.0,65.0,63.0,0.6,14.0,340.0,360.0,1.0,0.0,72.0,39.0
2020/6/8 10:00,41.0,21.0,41.0,6.0,27.0,82.0,65.0,0.53,16.0,344.0,360.0,2.0,0.0,62.0,41.0
2020/6/8 10:00,41.0,21.0,41.0,6.0,27.0,82.0,65.0,0.53,16.0,344.0,360.0,2.0,0.0,62.0,41.0
2020/6/8 11:00,49.0,20.0,49.0,6.0,28.0,129.0,69.0,0.6,18.0,341.0,360.0,2.0,0.1,48.0,49.0
2020/6/8 11:00,49.0,20.0,49.0,6.0,28.0,129.0,69.0,0.6,18.0,341.0,360.0,2.0,0.1,48.0,49.0
2020/6/8 12:00,52.0,24.0,54.0,6.0,26.0,141.0,78.0,0.6,19.0,310.0,315.0,2.0,0.0,39.0,52.0
2020/6/8 12:00,52.0,24.0,54.0,6.0,26.0,141.0,78.0,0.6,19.0,310.0,315.0,2.0,0.0,39.0,50.5
2020/6/8 13:00,49.0,25.0,49.0,6.0,18.0,146.0,87.0,0.67,20.5,315.0,315.0,2.0,0.0,35.0,49.0
2020/6/8 14:00,41.0,24.0,41.0,5.0,15.0,131.0,96.0,0.65,22.0,303.0,315.0,2.0,0.0,31.0,41.0
2020/6/8 15:00,38.0,18.0,36.0,6.0,13.0,121.0,105.0,0.65,23.0,299.0,315.0,2.0,0.0,28.0,38.0
2020/6/8 16:00,37.0,16.0,32.0,7.0,12.0,119.0,114.0,0.65,23.0,36.0,45.0,2.0,0.0,23.0,38.0
2020/6/8 17:00,35.0,16.0,33.0,7.0,13.0,111.0,120.0,0.6,22.0,326.0,315.0,2.0,0.0,19.0,35.0
2020/6/8 18:00,36.0,15.0,36.0,7.0,14.0,106.0,123.0,0.57,23.0,53.0,45.0,3.0,0.0,15.0,35.5
2020/6/8 18:00,36.0,15.0,36.0,7.0,14.0,106.0,123.0,0.57,23.0,36.0,45.0,2.0,0.0,16.0,36.0
2020/6/8 18:00,36.0,15.0,36.0,7.0,14.0,106.0,123.0,0.57,23.0,36.0,45.0,2.0,0.0,16.0,36.0
2020/6/8 19:00,38.0,15.0,38.0,8.0,18.0,101.0,120.0,0.57,21.0,51.0,45.0,1.0,0.0,17.0,38.0
2020/6/8 19:00,38.0,15.0,38.0,8.0,18.0,101.0,120.0,0.57,21.0,51.0,45.0,1.0,0.0,17.0,38.0
2020/6/8 20:00,40.0,17.0,40.0,8.0,20.0,95.0,115.0,0.57,21.0,69.0,90.0,2.0,0.0,20.0,40.0
2020/6/8 20:00,40.0,17.0,40.0,8.0,20.0,95.0,115.0,0.57,21.0,69.0,90.0,2.0,0.0,20.0,40.0
2020/6/8 21:00,42.0,19.0,42.0,7.0,25.0,87.0,109.0,0.73,19.0,135.0,135.0,2.0,0.0,23.0,42.0
2020/6/8 21:00,42.0,19.0,42.0,7.0,25.0,87.0,109.0,0.73,19.0,135.0,135.0,2.0,0.0,23.0,42.0
2020/6/8 22:00,49.0,19.0,49.0,6.0,30.0,78.0,102.0,0.7,18.0,215.0,225.0,2.0,0.0,30.0,48.0
2020/6/8 22:00,49.0,19.0,49.0,6.0,30.0,78.0,102.0,0.7,18.0,215.0,225.0,2.0,0.0,30.0,48.0
2020/6/8 23:00,52.0,19.0,54.0,6.0,42.0,58.0,94.0,0.6,18.0,172.0,180.0,2.0,0.0,29.0,52.0
2020/6/8 23:00,52.0,19.0,54.0,6.0,42.0,58.0,94.0,0.6,18.0,172.0,180.0,2.0,0.0,29.0,52.0
2020/6/8 23:00,52.0,19.0,54.0,6.0,42.0,58.0,94.0,0.6,18.0,172.0,180.0,2.0,0.0,29.0,76.0
2020/6/9 0:00,53.0,23.0,56.0,7.0,55.0,36.0,84.0,0.65,17.0,204.0,225.0,2.0,0.0,36.0,64.5
2020/6/9 0:00,53.0,23.0,56.0,7.0,55.0,36.0,84.0,0.65,17.0,204.0,225.0,2.0,0.0,36.0,53.0
2020/6/9 0:00,53.0,23.0,56.0,7.0,55.0,36.0,84.0,0.65,17.0,204.0,225.0,2.0,0.0,36.0,53.0
2020/6/9 1:00,56.0,24.0,61.0,8.0,57.0,32.0,32.0,0.5,16.0,151.0,135.0,2.0,0.0,46.0,55.0
2020/6/9 1:00,56.0,24.0,61.0,8.0,57.0,32.0,32.0,0.5,16.0,151.0,135.0,2.0,0.0,46.0,55.0
2020/6/9 2:00,51.0,21.0,52.0,8.0,53.0,34.0,33.0,0.48,16.0,157.0,135.0,2.0,0.0,44.0,51.0
2020/6/9 2:00,51.0,21.0,52.0,8.0,53.0,34.0,33.0,0.48,16.0,157.0,135.0,2.0,0.0,44.0,51.0
2020/6/9 3:00,50.0,24.0,50.0,8.0,47.0,37.0,34.0,0.47,14.0,166.0,180.0,2.0,0.0,58.0,50.0
2020/6/9 3:00,50.0,24.0,50.0,8.0,47.0,37.0,34.0,0.47,14.0,166.0,180.0,2.0,0.0,58.0,50.0
2020/6/9 4:00,58.0,23.0,66.0,8.0,55.0,24.0,32.0,0.6,14.0,268.0,270.0,1.0,0.0,59.0,58.0
2020/6/9 4:00,58.0,23.0,66.0,8.0,55.0,24.0,32.0,0.6,14.0,268.0,270.0,1.0,0.0,59.0,58.0
2020/6/9 5:00,54.0,26.0,58.0,8.0,57.0,19.0,29.0,0.7,13.0,227.0,225.0,1.0,0.0,65.0,54.0
2020/6/9 5:00,54.0,26.0,58.0,8.0,57.0,19.0,29.0,0.7,13.0,227.0,225.0,1.0,0.0,65.0,54.0
2020/6/9 6:00,61.0,25.0,72.0,9.0,55.0,18.0,27.0,0.75,13.0,187.0,180.0,1.0,0.0,68.0,57.5
2020/6/9 6:00,61.0,25.0,72.0,9.0,55.0,18.0,27.0,0.75,12.0,187.0,180.0,1.0,0.0,58.0,61.0
2020/6/9 6:00,61.0,25.0,72.0,9.0,55.0,18.0,27.0,0.75,12.0,187.0,180.0,1.0,0.0,58.0,61.0
2020/6/9 7:00,67.0,25.0,83.0,9.0,50.0,22.0,27.0,0.78,14.0,68.0,90.0,1.0,0.0,63.0,60.2
2020/6/9 7:00,67.0,25.0,83.0,9.0,50.0,22.0,27.0,0.78,14.0,68.0,90.0,1.0,0.0,63.0,59.4
2020/6/9 8:00,63.666666666666664,25.666666666666668,76.33333333333333,14.333333333333332,50.666666666666664,33.333333333333336,28.0,0.7933333333333333,17.0,21.0,360.0,2.0,0.0,48.0,58.6
2020/6/9 8:00,60.333333333333336,26.333333333333332,69.66666666666667,19.666666666666664,51.333333333333336,44.66666666666667,29.0,0.8066666666666666,17.0,21.0,360.0,2.0,0.0,48.0,57.8
2020/6/9 9:00,57.0,27.0,63.0,25.0,52.0,56.0,30.0,0.82,19.0,240.0,225.0,1.0,0.0,44.0,57.0
2020/6/9 9:00,57.0,27.0,63.0,25.0,52.0,56.0,30.0,0.82,19.0,240.0,225.0,1.0,0.0,44.0,57.0
2020/6/9 10:00,57.0,24.0,63.0,33.0,46.0,73.0,35.0,0.9,20.0,39.0,45.0,1.0,0.0,35.0,57.0
2020/6/9 10:00,57.0,24.0,63.0,33.0,46.0,73.0,35.0,0.9,20.0,39.0,45.0,1.0,0.0,35.0,57.0
2020/6/9 11:00,56.0,23.0,61.0,25.0,42.0,108.0,44.0,0.78,22.0,231.0,225.0,2.0,0.0,31.0,56.0
2020/6/9 11:00,56.0,23.0,61.0,25.0,42.0,108.0,44.0,0.78,22.0,231.0,225.0,2.0,0.0,31.0,56.0
2020/6/9 12:00,53.0,19.0,55.0,19.0,38.0,135.0,58.0,0.75,24.0,231.0,225.0,1.0,0.0,29.0,54.0
2020/6/9 12:00,53.0,19.0,55.0,19.0,38.0,135.0,58.0,0.75,24.0,48.0,45.0,2.0,0.0,29.0,52.0
2020/6/9 13:00,55.0,20.0,60.0,15.0,35.0,158.0,75.0,0.68,26.0,63.0,45.0,2.0,0.0,25.0,55.0
2020/6/9 14:00,59.0,22.0,60.0,12.0,29.0,167.0,94.0,0.68,28.0,278.0,270.0,2.0,0.0,22.0,59.0
2020/6/9 15:00,75.0,21.0,57.0,10.0,26.0,180.0,113.0,0.63,29.0,116.0,135.0,2.0,0.0,20.0,75.0
2020/6/9 16:00,70.0,22.0,69.0,8.0,20.0,176.0,131.0,0.57,30.0,201.0,180.0,1.0,0.0,17.0,70.0
2020/6/9 17:00,70.0,26.0,90.0,7.0,18.0,163.0,145.0,0.55,31.0,336.0,315.0,2.0,0.0,13.0,70.0
2020/6/9 18:00,79.0,31.0,108.0,6.0,22.0,159.0,155.0,0.53,28.0,315.0,315.0,2.0,0.0,14.0,79.0
2020/6/9 18:00,79.0,31.0,108.0,6.0,22.0,159.0,155.0,0.53,30.0,315.0,315.0,2.0,0.0,14.0,84.0
2020/6/9 19:00,89.0,38.0,128.0,7.0,20.0,141.0,160.0,0.57,28.0,286.0,270.0,1.0,0.0,17.0,89.0
2020/6/9 20:00,87.0,39.0,124.0,6.0,13.0,122.0,158.0,0.5,26.0,72.0,90.0,2.0,0.0,20.0,87.0
2020/6/9 21:00,81.0,43.5,111.0,6.0,12.0,117.0,153.0,0.53,24.0,31.0,45.0,2.0,0.0,20.0,81.0
2020/6/9 22:00,85.0,48.0,119.0,7.0,16.0,110.0,148.0,0.5,23.0,28.0,45.0,1.0,0.0,20.0,85.0
2020/6/9 23:00,100.0,47.0,149.0,7.0,16.0,106.0,139.0,0.47,22.0,24.0,45.0,2.0,0.0,27.0,52.0
2020/6/9 23:00,100.0,47.0,149.0,7.0,16.0,106.0,139.0,0.47,22.0,24.0,45.0,2.0,0.0,27.0,81.0
2020/6/10 0:00,82.0,40.0,114.0,5.0,13.0,103.0,129.0,0.5,21.0,298.0,315.0,2.0,0.0,34.0,81.5
2020/6/10 0:00,82.0,40.0,114.0,5.0,13.0,103.0,129.0,0.5,21.0,298.0,315.0,2.0,0.0,34.0,82.0
2020/6/10 1:00,78.0,41.0,106.0,7.0,17.0,95.0,95.0,0.4,19.0,245.0,225.0,2.0,0.0,33.0,78.0
2020/6/10 2:00,78.0,42.0,105.0,6.0,42.0,59.0,77.0,0.48,18.0,272.0,270.0,2.0,0.0,32.0,78.0
2020/6/10 3:00,92.0,42.0,133.0,6.0,60.0,33.0,63.0,0.53,18.0,270.0,270.0,2.0,0.0,37.0,92.0
2020/6/10 4:00,86.0,41.0,122.0,8.0,61.0,27.0,54.0,0.53,17.0,263.0,270.0,1.0,0.0,40.0,86.0
2020/6/10 5:00,84.0,39.0,117.0,10.0,57.0,27.0,48.0,0.57,17.0,209.0,225.0,2.0,0.0,42.0,84.0
2020/6/10 6:00,96.0,41.0,142.0,11.0,54.0,29.0,45.0,0.63,17.0,288.0,270.0,2.0,0.0,48.0,96.0
2020/6/10 6:00,96.0,41.0,142.0,11.0,54.0,29.0,45.0,0.63,17.0,288.0,270.0,2.0,0.0,41.0,96.0
2020/6/10 7:00,96.0,41.0,142.0,11.0,56.0,25.0,42.0,0.7,18.0,285.0,270.0,1.0,0.0,51.0,96.0
2020/6/10 8:00,100.0,44.0,150.0,17.0,64.0,24.0,40.0,0.9,20.0,119.0,135.0,1.0,0.0,36.0,100.0
2020/6/10 9:00,85.0,36.0,120.0,27.0,54.0,67.0,36.0,0.88,22.0,27.0,45.0,1.0,0.0,30.0,85.0
2020/6/10 10:00,76.0,34.0,102.0,24.0,49.0,110.0,43.0,0.9,24.0,102.0,90.0,2.0,0.0,26.0,76.0
2020/6/10 11:00,77.0,33.0,104.0,20.0,42.0,155.0,58.0,0.8,25.0,132.0,135.0,2.0,0.0,25.0,77.0
2020/6/10 12:00,75.0,31.0,100.0,13.0,33.0,128.0,69.0,0.7,27.0,159.0,180.0,3.0,0.0,26.0,75.0
2020/6/10 12:00,75.0,31.0,100.0,13.0,33.0,128.0,69.0,0.7,27.0,159.0,180.0,3.0,0.0,27.0,69.5
2020/6/10 13:00,64.0,26.0,78.0,11.0,26.0,139.0,83.0,0.63,28.0,143.0,135.0,3.0,0.0,25.0,64.0
2020/6/10 14:00,56.0,25.0,61.0,7.0,15.0,138.0,98.0,0.53,28.0,158.0,180.0,3.0,0.0,25.0,56.0
2020/6/10 15:00,57.0,23.0,64.0,6.0,13.0,134.0,112.0,0.53,29.0,160.0,180.0,3.0,0.0,24.0,57.0
2020/6/10 16:00,60.0,22.0,70.0,5.0,13.0,130.0,126.0,0.5,29.0,132.0,135.0,3.0,0.0,20.0,60.0
2020/6/10 17:00,63.0,19.0,76.0,5.0,15.0,122.0,133.0,0.57,28.0,153.0,135.0,3.0,0.0,24.0,63.0
2020/6/10 18:00,64.0,23.0,77.0,6.0,19.0,117.0,133.0,0.47,28.0,152.0,135.0,3.0,0.0,26.0,63.0
2020/6/10 18:00,64.0,23.0,77.0,6.0,19.0,117.0,133.0,0.47,28.0,111.0,90.0,3.0,0.0,26.0,62.5
2020/6/10 19:00,62.0,24.0,74.0,5.0,18.0,115.0,128.0,0.58,27.0,163.0,180.0,3.0,0.0,27.0,62.0
2020/6/10 20:00,59.0,27.0,67.0,5.0,21.0,108.0,125.0,0.63,26.0,140.0,135.0,2.0,0.0,31.0,59.0
2020/6/10 21:00,53.0,27.0,56.0,5.0,22.0,100.0,120.0,0.6,25.0,162.0,180.0,2.0,0.0,39.0,53.0
2020/6/10 22:00,52.0,28.0,54.0,6.0,24.0,91.0,114.0,0.57,22.0,147.0,135.0,2.0,0.0,44.0,52.0
2020/6/10 23:00,49.0,22.0,49.0,6.0,23.0,89.0,109.0,0.6,23.0,135.0,135.0,2.0,0.0,50.0,49.0
2020/6/10 23:00,49.0,22.0,49.0,6.0,23.0,89.0,109.0,0.6,23.0,135.0,135.0,2.0,0.0,50.0,81.0
2020/6/11 0:00,50.0,24.0,50.0,7.0,18.0,98.0,105.0,0.65,21.0,132.0,135.0,2.0,0.0,52.0,50.0
2020/6/11 0:00,50.0,24.0,50.0,7.0,18.0,98.0,105.0,0.65,21.0,132.0,135.0,2.0,0.0,52.0,52.0
2020/6/11 1:00,54.0,29.0,57.0,7.0,15.0,115.0,115.0,0.57,21.0,81.0,90.0,2.0,0.0,56.0,54.0
2020/6/11 2:00,55.0,32.0,59.0,7.0,12.0,115.0,115.0,0.57,20.0,41.0,45.0,1.0,0.0,59.0,55.0
2020/6/11 3:00,51.0,32.0,51.0,6.0,11.0,111.0,114.0,0.55,19.0,300.0,315.0,2.0,0.0,68.0,51.0
2020/6/11 4:00,48.0,30.0,48.0,6.0,13.0,108.0,112.0,0.57,19.0,316.0,315.0,2.0,0.0,70.0,48.0
2020/6/11 5:00,41.0,29.0,37.0,6.0,12.0,104.0,111.0,0.55,18.0,324.0,315.0,2.0,0.0,76.0,42.0
2020/6/11 6:00,39.0,27.0,37.0,6.0,10.0,107.0,110.0,0.47,18.0,329.0,315.0,2.0,0.0,77.0,40.5
2020/6/11 6:00,39.0,27.0,37.0,6.0,10.0,107.0,110.0,0.47,18.0,329.0,315.0,2.0,0.0,77.0,39.0
2020/6/11 7:00,44.0,24.0,44.0,6.0,15.0,100.0,109.0,0.45,18.0,315.0,315.0,2.0,0.0,79.0,44.0
2020/6/11 8:00,40.0,24.0,40.0,6.0,23.0,91.0,107.0,0.5,19.0,317.0,315.0,1.0,0.0,72.0,40.0
2020/6/11 9:00,36.0,20.0,36.0,6.0,21.0,99.0,104.0,0.53,20.0,314.0,315.0,1.0,0.0,66.0,36.0
2020/6/11 10:00,41.0,21.0,25.0,6.0,18.0,132.0,107.0,0.57,21.0,13.0,360.0,2.0,0.0,59.0,42.0
2020/6/11 11:00,39.0,21.0,31.0,6.0,18.0,125.0,108.0,0.55,22.0,310.0,315.0,2.0,0.0,50.0,39.0
2020/6/11 12:00,42.0,16.0,27.0,6.0,16.0,134.0,112.0,0.53,24.0,305.0,315.0,2.0,0.0,45.0,40.5
2020/6/11 12:00,42.0,16.0,27.0,6.0,16.0,134.0,112.0,0.53,25.0,305.0,315.0,2.0,0.0,37.0,42.0
2020/6/11 13:00,43.0,17.0,28.0,6.0,13.0,137.0,115.0,0.42,26.0,317.0,315.0,2.0,0.0,36.0,43.0
2020/6/11 14:00,43.0,17.0,30.0,7.0,13.0,136.0,119.0,0.4,26.0,306.0,315.0,2.0,0.0,35.0,43.0
2020/6/11 15:00,44.0,18.0,33.0,7.0,14.0,140.0,124.0,0.42,27.0,317.0,315.0,2.0,0.0,32.0,44.0
2020/6/11 16:00,43.0,19.0,39.0,7.0,14.0,136.0,130.0,0.38,28.0,59.0,45.0,2.0,0.0,29.0,43.0
2020/6/11 17:00,44.0,20.0,44.0,7.0,14.0,133.0,134.0,0.43,26.0,30.0,45.0,2.0,0.0,23.0,44.0
2020/6/11 18:00,54.0,21.0,57.0,6.0,18.0,125.0,133.0,0.43,26.0,144.0,135.0,1.0,0.0,24.0,54.0
2020/6/11 18:00,54.0,21.0,57.0,6.0,18.0,125.0,133.0,0.43,26.0,144.0,135.0,1.0,0.0,24.0,54.0
2020/6/11 18:00,54.0,21.0,57.0,6.0,18.0,125.0,133.0,0.43,26.0,90.0,90.0,3.0,0.0,24.0,53.5
2020/6/11 19:00,53.0,24.0,56.0,6.0,21.0,119.0,133.0,0.4,25.0,86.0,90.0,2.0,0.0,32.0,53.0
2020/6/11 19:00,53.0,24.0,56.0,6.0,21.0,119.0,133.0,0.4,25.0,86.0,90.0,2.0,0.0,32.0,53.0
2020/6/11 20:00,53.0,28.0,56.0,6.0,22.0,117.0,131.0,0.38,24.0,103.0,90.0,1.0,0.3,37.0,53.0
2020/6/11 20:00,53.0,28.0,56.0,6.0,22.0,117.0,131.0,0.38,24.0,103.0,90.0,1.0,0.3,37.0,53.0
2020/6/11 21:00,55.0,30.0,59.0,5.0,28.0,105.0,127.0,0.45,22.0,228.0,225.0,2.0,0.1,53.0,55.0
2020/6/11 21:00,55.0,30.0,59.0,5.0,28.0,105.0,127.0,0.45,22.0,228.0,225.0,2.0,0.1,53.0,55.0
2020/6/11 22:00,53.0,34.0,55.0,6.0,33.0,90.0,121.0,0.45,22.0,240.0,225.0,2.0,0.0,52.0,53.0
2020/6/11 22:00,53.0,34.0,55.0,6.0,33.0,90.0,121.0,0.45,22.0,240.0,225.0,2.0,0.0,52.0,53.0
2020/6/11 23:00,52.0,31.0,53.0,7.0,25.0,93.0,115.0,0.5,21.0,244.0,225.0,2.0,0.0,55.0,52.0
